template,count
[#6:1]1-[#6:2]-[#6:3]-[#6:4]=[#7:5]-[#8:6]-1>>[#6:1]=[#6:2].[#6:3]=[#6:4]-[#7:5]=[#8:6],20
[#6:5]1:[#6:1]:[#6:2]:[#6:3]:[#6:4]:[#6:6]:1>>O=S1(=O)-[#6:1]=[#6:2]-[#6:3]=[#6:4]-1.[#6:5]=[#6:6],20
[#6:5]1:[#6:4]:[#7:3]:[#6:1]:[#6:2]:[#6:6]:1>>Br-[#6:1]=[#6:2].C-N(-C)/[#7:3]=[#6:4]/[#6:5]=[#6:6],20
[#6:1]1-[#6:3]-[#6:4]-[#6:5]-[#6:6]-[#6:2]=1>>[#6:1]#[#6:2].[#6:3]=[#6:4].[#6:5]=[#6:6],20
[#6:2]:[#6:3]:[#6:4]:[#6:1]>>O=c(:[#6:1]):o:[#6:2].[#6:3]=[#6:4],19
[#6:1]1=[#6:2]-[#6:3]-[#6:4]=[#6:5]-[#8:6]-1>>[#6:1]#[#6:2].[#6:3]=[#6:4]/[#6:5]=[#8:6],19
[#6:3]1-[#6:5]-[#6:6]-[#6:1]-[#6:2]=[#6:4]-1>>C=C-C-C-C-[#6:1]-[#6:2]=C.[#6:3]#[#6:4].[#6:5]=[#6:6],19
[#7:5]-[#6:4]1:[#6:6]:[#6:7]:[#6:1]:[#6:2]2:[#6:3]:1-[#6:11]-[#6:10]=[#6:9]-[#6:8]-2>>C-O-[#6:1]1-[#6:2]=[#6:3]-[#6:4](=[#7:5])-[#6:6]=[#6:7]-1.[#6:8]=[#6:9]/[#6:10]=[#6:11],19
[#6:1]:[#7:3]:[#6:4]:[#7:5]:[#6:2]>>[#6:1]:n:n:n:[#6:2].[#7:3]-[#6:4]=[#7:5],19
[#6:4]1=[#6:5]-[#6:6]-[#6:2]-[#6:1]-[#6:3]-1>>O-B(-O)-[#6:1]=[#6:2].[#6:3]=[#6:4]-[#6:5]=[#6:6],19
[#6:2]:[#6:1]:[#6:3]>>C#[#6:1].[#6:2]:n:[#6:3],18
[#7:9]-[#6:1]-[#6:2]1-[#6:3]-[#6:4]2-[#6:5]=[#6:6]-[#6:7]-1-[#8:8]-2>>Cl-[#6:1]-[#6:2]=[#6:3].[#6:4]1:[#6:5]:[#6:6]:[#6:7]:[#8:8]:1.[#7:9],18
[#6:1]:[#6:3]:[#6:4]:[#7:2]>>[#6:1]:n:n:[#7:2].[#6:3]=[#6:4]-N1-C-C-C-C-1,18
[#16:1]1-[#6:6]-[#6:5]=[#6:4]-[#6:3]-[#7:2]-1>>[#16:1]=[#7:2].[#6:3]=[#6:4]-[#6:5]=[#6:6],18
[#6:3]1:[#6:8]-[#6:7]2-[#6:2]:[#6:1]-[#6:4]-1-[#6:5]:[#6:6]-2>>N-[#6:1]:[#6:2]-C(-O)=O.[#6:3]1:[#6:4]:[#6:5]:[#6:6]:[#6:7]:[#6:8]:1,18
[#6:1]1:[#6:5]:[#6:3]:[#6:4]:[#6:6]:[#6:2]:1>>[#6:1]#[#6:2].[#6:3]#[#6:4].[#6:5]=[#6:6],17
[#6:8]1=[#6:9]-[#6:10]-[#6:2]2-[#6:3]-[#6:4]:[#6:5]-[#8:6]-[#6:1]-2-[#6:7]-1>>[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#6:5]:[#8:6]:1.[#6:7]=[#6:8]-[#6:9]=[#6:10],17
[#17:1]-[#6:3]1-[#6:2]-[#6:5]-[#6:6]-[#6:4]-1>>[#17:1]-[#6:2]-[#6:3]=[#6:4].[#6:5]=[#6:6],17
[#6:3]:[#6:4]:[#6:5]:[#6:2]-[#8:1]>>C-[#8:1]-[#6:2]:o:[#6:3].[#6:4]=[#6:5],16
[#8:1]=[#6:2]1-[#6:3]-[#6:6]-[#6:7]-[#6:5]-[#7:4]-1>>C-[Si](-C)(-C)-[#8:1]-[#6:2](=[#6:3])-[#7:4]=[#6:5].[#6:6]=[#6:7],16
[#8:3]=[#6:2]1-[#6:1]-[#6:7]-[#6:6]=[#6:5]-[#8:4]-1>>Cl-[#6:1]-[#6:2](-[#8:3])-[#8:4]-S(=O)-[O-].O=[#6:5]/[#6:6]=[#6:7],16
[#8:5]=[#6:3]1-[#6:2]=[#6:6]-[#6:7]-[#6:1]-[#6:4]-1>>C-O/[#6:1]=[#6:2]/[#6:3](=[#6:4])-[#8:5]-[Si](-C)(-C)-C.[#6:6]=[#6:7],15
[#6:7]1-[#6:8]-[#6:4]2-[#6:5]-[#7:6]-[#6:1]-1-[#6:2]=[#7:3]-2>>[#6:1]1:[#6:2]:[#7:3]:[#6:4]:[#6:5]:[#7:6]:1.[#6:7]=[#6:8],15
[#6:2]1:[#6:3]-[#6:4]2-[#6:5]:[#6:6]-[#6:1]-1-[#6:8]=[#6:7]-2>>[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#6:5]:[#6:6]:1.[#6:7]=[#6:8],15
[#15:1]1-[#6:2]2-[#6:6]-[#6:7]-[#6:5]-1-[#6:4]=[#6:3]-2>>[#15:1]1:[#6:2]:[#6:3]:[#6:4]:[#6:5]:1.[#6:6]=[#6:7],14
[#6:3]1-[#6:1]-[#6:2]-[#6:6]-[#6:5]=[#6:4]-1>>[#6:1]=[#6:2].[#6:3]=[#6:4]-[#6:5]-[#6:6],14
[#8:1]-[#6:2]1:[#6:5]:[#6:4]:[#6:6]:[#6:7]:[#6:3]:1>>C-[Si](-C)(-C)-[#8:1]-[#6:2]1=[#6:3]-C-C-[#6:4]=[#6:5]-1.[#6:6]#[#6:7],14
[#6:3]1-[#6:4]=[#6:5]-[#6:6]-[#6:2]-[#6:1]-1>>O=[#6:1].[#6:2].[#6:3]=[#6:4]-[#6:5]=[#6:6],14
[#8:5]-[#6:3]1:[#6:2]:[#6:1]:[#6:6]:[#6:7]:[#6:4]:1>>C-O/[#6:1]=[#6:2]/[#6:3](=[#6:4])-[#8:5]-[Si](-C)(-C)-C.O=[N+](-[O-])-[#6:6]:[#6:7],14
[#6:1]-[#6:7]1:[#6:2]:[#6:3]:[#6:4]:[#6:5]:[#6:6]:1>>C#C-[#6:1].[#6:2]1=[#6:3]-[#6:4]=[#6:5]-[#6:6]-[#6:7]-1,14
[#8:5]=[#6:1]1-[#6:2]=[#6:3]-[#6:4]-[#6:6]-[#8:7]-1>>C-C-O/[#6:1](=[#6:2]\[#6:3]=[#6:4])-[#8:5]-[Si](-C)(-C)-C.[#6:6]=[#8:7],14
[#6:5]1:[#6:4]-[#6:3]2-[#6:2]=[#6:1]-[#6:6]-1-[#8:7]-2>>[#6:1]#[#6:2].[#6:3]1:[#6:4]:[#6:5]:[#6:6]:[#8:7]:1,14
[#6:3]1:[#6:1]:[#6:2]:[#6:6]:[#6:5]:[#6:4]:1>>[#6:1]#[#6:2].[#6:3]:[#6:4]-[#6:5]#[#6:6],13
[#6:1]-[#6:3]-[#6:4]-[#8:2]>>[#6:1].[#8:2].[#6:3]=[#6:4],13
[#6:1]1-[#6:2]-[#6:3]-[#6:4]=[#7:5]-[#7:6]-1>>[#6:1]=[#6:2].[#6:3]=[#6:4]-[#7:5]=[#7:6],13
[#6:6]-[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#6:5]:[#6:7]:1>>O=[#6:1]1-[#6:2]=[#6:3]-[#6:4]=[#6:5]-1.[#6:6]-C#[#6:7],13
[#6:1]1:[#6:2]-[#7:3]-[#6:4]-[#6:5]2-[#6:7]-[#6:8]=[#6:9]-[#6:10]-[#6:6]-1-2>>[#6:1]1:[#6:2]:[#7:3]:[#6:4]:[#6:5]:[#6:6]:1.[#6:7]=[#6:8]-[#6:9]=[#6:10],13
[#6:3]1=[#6:4]-[#6:5]2-[#6:1]=[#6:2]-[#6:7]-1-[#7:6]-2>>[#6:1]#[#6:2].[#6:3]1:[#6:4]:[#6:5]:[#7:6]:[#6:7]:1,13
[#6:1]-[#6:4]-[#6:3]-[#8:2]>>C-O-C(=O)-C(-[#6:1])=N-[#8:2].[#6:3]=[#6:4],12
[#6:2]1-[#6:3]:[#6:4]-[#6:5]2-[#6:6]=[#6:7]-[#6:1]-1-[#7:8]-[#7:9]-2>>[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#6:5]:[#6:6]:[#6:7]:1.[#7:8]=[#7:9],12
[#16:1]1-[#6:10]-[#6:9]-[#8:8]-[#6:7]2:[#6:6]:[#6:5]:[#6:4]:[#6:3]:[#6:2]:2-1>>[#16:1]=[#6:2]1-[#6:3]=[#6:4]-[#6:5]=[#6:6]-[#6:7]-1=[#8:8].[#6:9]=[#6:10],12
[#6:3]:[#6:1]:[#6:2]:[#6:5]-[#8:4]>>[#6:1]#[#6:2].[#6:3]:[#8:4]:[#6:5],12
[#6:1]1-[#6:7]:[#6:6]-[#6:5]2-[#6:4]=[#6:3]-[#6:2]-1-[#8:9]-[#7:8]-2>>[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#6:5]:[#6:6]:[#6:7]:1.[#7:8]=[#8:9],12
[#8:6]-[#6:9]1-[#6:10]2-[#6:11]=[#6:12]-[#6:13](-[#6:2]3-[#6:3]=[#6:4]-[#8:5]-[#6:1]-2-3)-[#6:8]-1=[#8:7]>>[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#8:5]:1.[#8:6].[#8:7]-[#6:8]1:[#6:9]:[#6:10]:[#6:11]:[#6:12]:[#6:13]:1,12
[#6:2]-[#6:6]1(-[#6:4])-[#6:5]-[#6:3]-[#6:7]-[#6:8]-[#6:1]-1>>O=[#6:1].[#6:2]-[#6:3]-[#6:4].[#6:5]=[#6:6]/[#6:7]-[#6:8],12
[#7:5]-[#6:1]-[#6:4]-[#6:3]-[#8:2]>>O=[#6:1].[#8:2].[#6:3]=[#6:4].[#7:5],12
[#6:1]-[#6:3]-[#8:4]-[#6:2]>>[#6:1]-[#6:2].[#6:3]=[#8:4],12
[#6:7]1:[#6:6]:[#6:2]2:[#6:1]:[#7:5]:[#6:4]:[#6:3]:2:[#6:9]2:[#6:10]:[#7:11]:[#6:12]:[#6:8]:1:2>>[#6:1]1-[#6:2]=[#6:3]-[#6:4]-[#7:5]-1.[#6:6]:[#6:7]-[#6:8]1=[#6:9]-[#6:10]-[#7:11]-[#6:12]-1,12
[#8:1]-[#6:2]1:[#6:4]:[#6:5]:[#6:3]:[#6:6]:[#6:7]:1>>C-[#8:1]-[#6:2](=[#6:3])-[#6:4]=[#6:5]-O-[Si](-C)(-C)-C.[#6:6]#[#6:7],12
[#6:3]:[#6:1]:[#6:2]:[#6:4]>>C-C-O\[#6:1]=[#6:2].[#6:3]:n:n:[#6:4],12
[#6:3]1:[#6:4]:[#6:6]:[#6:5]:[#6:1]:[#7:2]:1>>C-N(-C)/[#6:1]=[#7:2]/[#6:3]:[#6:4].[#6:5]=[#6:6],12
