template,count
[C;H0;D4;+0:9]-[F;H0;D1;+0:8].[F;D1;H0:6]-[C;H0;D4;+0:5](-[F;D1;H0:7])-[c;H0;D3;+0:4]:[c:3]:[c:2]:[c;H0;D3;+0:1]:[cH;D2;+0:10]>>O-B(-O)-[c;H0;D3;+0:1]1:[c:2]:[c:3]:[c;H0;D3;+0:4](-[C;H0;D4;+0:5](-[F;D1;H0:6])(-[F;D1;H0:7])-[F;H0;D1;+0:8]):[cH;D2;+0:9]:[cH;D2;+0:10]:1,1
[#7:4]-[C:5]-[O;H0;D2;+0:6]-[c;H0;D3;+0:1](:[c:2]):[c:3]>>O-B(-O)-[c;H0;D3;+0:1](:[c:2]):[c:3].[#7:4]-[C:5]-[OH;D1;+0:6],1
[C:2]-[S;H0;D2;+0:1]-[c;H0;D3;+0:3]1:[c:4]:[c:5]:[c;H0;D3;+0:6]:[c:7]:[c:8]:1>>N-N-[S;H0;D4;+0:1](=O)(=O)-[C:2].O-B(-O)-[c;H0;D3;+0:3]1:[c:4]:[c:5]:[cH;D2;+0:6]:[c:7]:[c:8]:1,1
[#8:1]-[C;H0;D3;+0:2](=[O;H0;D1;+0:9])-[c;H0;D3;+0:18].[O;H0;D1;+0:3]=[C;H0;D3;+0:4](-[O;H0;D2;+0:8])-[c;H0;D3;+0:11](:[cH;D2;+0:10]):[cH;D2;+0:5]:[c:6]:[c;H0;D3;+0:7]-[n;H0;D3;+0:21]1:[c:20](:[cH;D2;+0:19]):[c:15](:[c:16]:[cH;D2;+0:17]):[n;H0;D2;+0:14]:[c;H0;D3;+0:13]:1-[S;H0;D2;+0:12]>>[#8:1]-[C;H0;D3;+0:2](=[O;H0;D1;+0:3])-[c;H0;D3;+0:4]1:[cH;D2;+0:5]:[c:6]:[c;H0;D3;+0:7](-B(-[OH;D1;+0:8])-[OH;D1;+0:9]):[cH;D2;+0:10]:[cH;D2;+0:11]:1.[S;H0;D1;+0:12]=[c;H0;D3;+0:13]1:[nH;D2;+0:14]:[c:15]2:[c:16]:[cH;D2;+0:17]:[cH;D2;+0:18]:[cH;D2;+0:19]:[c:20]:2:[nH;D2;+0:21]:1,1
[c:2]:[c;H0;D3;+0:1](:[c:3])-[S;H0;D2;+0:4]-[c:5]>>C-C1(-C)-O-B(-[c;H0;D3;+0:1](:[c:2]):[c:3])-O-C-1(-C)-C.[SH;D1;+0:4]-[c:5],1
[#7;a:6]:[c:7]:[n;H0;D3;+0:8](:[c:9])-[c;H0;D3;+0:1]1:[c:2]:[c:3]:[#16;a:4]:[c:5]:1>>C-C1(-C)-O-B(-[c;H0;D3;+0:1]2:[c:2]:[c:3]:[#16;a:4]:[c:5]:2)-O-C-1(-C)-C.[#7;a:6]:[c:7]:[nH;D2;+0:8]:[c:9],1
[C;D1;H3:4]-[S;H0;D2;+0:5]-[c;H0;D3;+0:1](:[c:2]):[c:3]>>C-C1(-C)-O-B(-[c;H0;D3;+0:1](:[c:2]):[c:3])-O-C-1(-C)-C.[C;D1;H3:4]-[SH;D1;+0:5],1
[c;H0;D3;+0:7]:[cH;D2;+0:8].[c:2]:[c;H0;D3;+0:1](:[c:3])-[S;H0;D2;+0:4]-[c;H0;D3;+0:5](:[n;H0;D3;+0:6]):[n;H0;D2;+0:13]:[c;H0;D3;+0:12]:[c:11]:[c:10]:[cH;D2;+0:9]>>O-B(-O)-[c;H0;D3;+0:1](:[c:2]):[c:3].[S;H0;D1;+0:4]=[c;H0;D3;+0:5]1:[nH;D2;+0:6]:[c;H0;D3;+0:7]2:[cH;D2;+0:8]:[cH;D2;+0:9]:[c:10]:[c:11]:[c;H0;D3;+0:12]:2:[nH;D2;+0:13]:1,1
[c:2]:[c;H0;D3;+0:1](:[c:3])-[n;H0;D3;+0:8]1:[#7;a:4]:[c:5]:[#7;a:6]:[#7;a:7]:1>>O-B(-O)-[c;H0;D3;+0:1](:[c:2]):[c:3].[#7;a:4]1:[c:5]:[#7;a:6]:[#7;a:7]:[nH;D2;+0:8]:1,1
[#7;a:7]:[c:8]1:[c:9]:[#7;a:10]:[c:11]:[n;H0;D3;+0:12]:1-[c;H0;D3;+0:1](:[c:2]):[c:3].[#7;a:13]:[c:14]1:[n;H0;D2;+0:15]:[c:16]:[n;H0;D3;+0:17](-[c;H0;D3;+0:4](:[c:5]):[c:6]):[c:18]:1:[c:19]:[#7;a:20]>>O-B(-O)-[c;H0;D3;+0:1](:[c:2]):[c:3].O-B(-O)-[c;H0;D3;+0:4](:[c:5]):[c:6].[#7;a:7]:[c:8]1:[c:9]:[#7;a:10]:[c:11]:[nH;D2;+0:12]:1.[#7;a:13]:[c:14]1:[nH;D2;+0:15]:[c:16]:[n;H0;D2;+0:17]:[c:18]:1:[c:19]:[#7;a:20],1
[C:2]=[C;H0;D3;+0:1](-[C;D1;H3:3])-[Se;H0;D2;+0:8]-[C:5](-[F;D1;H0:4])(-[F;D1;H0:6])-[F;D1;H0:7]>>C-C1(-C)-O-B(-[C;H0;D3;+0:1](=[C:2])-[C;D1;H3:3])-O-C-1(-C)-C.[F;D1;H0:4]-[C:5](-[F;D1;H0:6])(-[F;D1;H0:7])-[Se-;H0;D1:8],1
[CH3;D1;+0:9]-[O;H0;D2;+0:4]-[C;H0;D3;+0:3](-[NH;D2;+0:5])=[O;H0;D1;+0:13].[cH;D2;+0:16]:[c:17]:[c:18]:[cH;D2;+0:19].[C:1]-[O;H0;D2;+0:2].[NH;D2;+0:6]-[c;H0;D3;+0:14]:[cH;D2;+0:15].[O;H0;D1;+0:12].[c:7]:[cH;D2;+0:8].[c:11]:[cH;D2;+0:10]>>[C:1]-[O;H0;D2;+0:2]-[C;H0;D3;+0:3](=[O;H0;D1;+0:4])-[N;H0;D2;+0:5]=[N+]=[N-;H0;D1:6].[c:7]:[cH;D2;+0:8]:[cH;D2;+0:9]:[cH;D2;+0:10]:[c:11].[OH;D1;+0:12]-B(-[OH;D1;+0:13])-[c;H0;D3;+0:14]1:[cH;D2;+0:15]:[cH;D2;+0:16]:[c:17]:[c:18]:[cH;D2;+0:19]:1,1
[O;H0;D2;+0:2]-[CH2;D2;+0:10]-[O;H0;D2;+0:11].[O;H0;D2;+0:9]-[c:7]1:[c:8]:[c;H0;D3;+0:3](-[S;H0;D2;+0:12]-[c;H0;D3;+0:13]2:[n;H0;D2;+0:17]:[c:16]:[c:15]:[n;H0;D3;+0:14]:2):[c:4]:[c:5]:[c;H0;D3;+0:6]:1-[O;H0;D2;+0:1]>>[OH;D1;+0:1]-B(-[OH;D1;+0:2])-[c;H0;D3;+0:3]1:[c:4]:[c:5]:[c;H0;D3;+0:6]2:[c:7](:[c:8]:1)-[O;H0;D2;+0:9]-[CH2;D2;+0:10]-[O;H0;D2;+0:11]-2.[S;H0;D1;+0:12]=[c;H0;D3;+0:13]1:[nH;D2;+0:14]:[c:15]:[c:16]:[nH;D2;+0:17]:1,1
[C:1]#[C;H0;D2;+0:2]-[Se;H0;D2;+0:4]-[C:3]>>[C:1]#[CH;D1;+0:2].[C:3]-[Se-;H0;D1:4],1
[c:10]:[c;H0;D3;+0:9](:[c:11])-[c;H0;D3;+0:8]1:[cH;D2;+0:7]:[c:6]:[c:5]:[n;H0;D3;+0:4]:1-[CH;D3;+0:1]1-[C:2]-[C:3]-1>>O-B(-O)-[CH;D3;+0:1]1-[C:2]-[C:3]-1.[NH2;D1;+0:4]-[c:5]:[c:6]-[C;H0;D2;+0:7]#[C;H0;D2;+0:8]-[c;H0;D3;+0:9](:[c:10]):[c:11],1
[#16:3]-[N;H0;D3;+0:4](-[C:5]=[O;D1;H0:6])-[CH;D2;+0:1]=[C;D1;H2:2]>>C=C-B1-O-B(-C=C)-O-B(-[CH;D2;+0:1]=[C;D1;H2:2])-O-1.[#16:3]-[NH;D2;+0:4]-[C:5]=[O;D1;H0:6],1
[#7;a:15]1:[c:14]:[n;H0;D3;+0:13]:[c;H0;D3;+0:17]:[c;H0;D3;+0:16]:1.[N;H0;D3;+0:6].[O;H0;D1;+0:18].[c;H0;D3;+0:7].[CH;D2;+0:8]=[N;H0;D2;+0:9].[O;H0;D1;+0:1]=[c;H0;D3;+0:5]:[c;H0;D3;+0:12]:[#7;a:11]:[cH;D2;+0:10]:[n;H0;D3;+0:19]-[c;H0;D3;+0:2](:[c:3]):[c:4]>>O-B(-[OH;D1;+0:1])-[c;H0;D3;+0:2](:[c:3]):[c:4].[CH3;D1;+0:5]-[N;H0;D3;+0:6](-[CH3;D1;+0:7])-[CH;D2;+0:8]=[N;H0;D2;+0:9]-[c;H0;D3;+0:10]1:[#7;a:11]:[c;H0;D3;+0:12]2:[nH;D2;+0:13]:[c:14]:[#7;a:15]:[c;H0;D3;+0:16]:2:[c;H0;D3;+0:17](=[O;H0;D1;+0:18]):[nH;D2;+0:19]:1,1
[#8:4]-[C:5]-[S;H0;D2;+0:6]-[c;H0;D3;+0:1](:[c:2]):[c:3]>>O-B(-O)-[c;H0;D3;+0:1](:[c:2]):[c:3].[#8:4]-[C:5]-[SH;D1;+0:6],1
[CH;D2;+0:8]-[N;H0;D3;+0:6].[n;H0;D2;+0:15]:[c:14]:[n;H0;D3;+0:13]:[c;H0;D3;+0:16]:[c:17]:[nH;D2;+0:18].[CH;D2;+0:5]=[N;H0;D2;+0:9]-[c;H0;D3;+0:10].[O;H0;D1;+0:1].[c:3]:[c;H0;D3;+0:2](:[c:4])-[n;H0;D3;+0:11](:[c;H0;D3;+0:12]):[cH;D2;+0:7]>>O-B(-[OH;D1;+0:1])-[c;H0;D3;+0:2](:[c:3]):[c:4].[CH3;D1;+0:5]-[N;H0;D3;+0:6](-[CH3;D1;+0:7])-[CH;D2;+0:8]=[N;H0;D2;+0:9]-[c;H0;D3;+0:10]1:[n;H0;D2;+0:11]:[c;H0;D3;+0:12]2:[nH;D2;+0:13]:[c:14]:[n;H0;D2;+0:15]:[c;H0;D3;+0:16]:2:[c:17]:[nH;D2;+0:18]:1,1
[C;D1;H2:2]=[C;H0;D3;+0:1](-[C;D1;H3:3])-[O;H0;D2;+0:7]-[#7:6](-[C:5]=[O;D1;H0:4])-[C:8]=[O;D1;H0:9]>>C-C(=C)-B1-O-B(-C(-C)=C)-O-B(-[C;H0;D3;+0:1](=[C;D1;H2:2])-[C;D1;H3:3])-O-1.[O;D1;H0:4]=[C:5]-[#7:6](-[OH;D1;+0:7])-[C:8]=[O;D1;H0:9],1
[C:3]/[C:2]=[CH;D2;+0:1]/[O;H0;D2;+0:7]-[#7:6](-[C:8]=[O;D1;H0:9])-[C:5]=[O;D1;H0:4]>>C-C-C-C/C=C/B1-O-B(/C=C/C-C-C-C)-O-B(/[CH;D2;+0:1]=[C:2]/[C:3])-O-1.[O;D1;H0:4]=[C:5]-[#7:6](-[OH;D1;+0:7])-[C:8]=[O;D1;H0:9],1
[CH3;D1;+0:6]-[N;H0;D3;+0:14].[c;H0;D3;+0:4].[N;H0;D3;+0:5]-[C:7]=[#7:8]-[c:9]1:[#7;a:10]:[c:11]:[#7;a:12]:[c;H0;D3;+0:13]:[c;H0;D3;+0:17]:1.[c:2]:[c;H0;D3;+0:1]:[c:3].[cH;D2;+0:15]:[n;H0;D2;+0:16]>>O-B(-O)-[c;H0;D3;+0:1](:[c:2]):[c:3].[CH3;D1;+0:4]-[N;H0;D3;+0:5](-[CH3;D1;+0:6])-[C:7]=[#7:8]-[c:9]1:[#7;a:10]:[c:11]:[#7;a:12]:[c;H0;D3;+0:13]2:[nH;D2;+0:14]:[cH;D2;+0:15]:[n;H0;D2;+0:16]:[c;H0;D3;+0:17]:1:2,1
[#7;a:6]:[c:7]:[n;H0;D3;+0:8](:[c:9]:[c:10]:[#7;a:11])-[c;H0;D3;+0:1]1:[c:2]:[c:3]:[#16;a:4]:[c:5]:1>>O-B(-O)-[c;H0;D3;+0:1]1:[c:2]:[c:3]:[#16;a:4]:[c:5]:1.[#7;a:6]:[c:7]:[nH;D2;+0:8]:[c:9]:[c:10]:[#7;a:11],1
[F;D1;H0:9]-[C:8](-[F;D1;H0:10])(-[F;D1;H0:11])-[S;H0;D2;+0:7]/[CH;D2;+0:6]=[CH;D2;+0:5]/[c;H0;D3;+0:12](:[cH;D2;+0:1]:[c:2]):[cH;D2;+0:3]:[c:4]>>O-B(-O)/C=C/c(:[cH;D2;+0:1]:[c:2]):[cH;D2;+0:3]:[c:4].O=[C;H0;D3;+0:5](-[C;H0;D3;+0:6](=I-c1:c:c:c:c:c:1)-[S;H0;D4;+0:7](=O)(=O)-[C:8](-[F;D1;H0:9])(-[F;D1;H0:10])-[F;D1;H0:11])-[c;H0;D3;+0:12]1:c:c:c:c:c:1,1
[#16;a:2]:[c;H0;D3;+0:1](:[c:3])-[N;H0;D3;+0:4](-[C:5])-[C:6]>>C-C1(-C)-C-O-B(-[c;H0;D3;+0:1](:[#16;a:2]):[c:3])-O-C-1.O=C(-O-[N;H0;D3;+0:4](-[C:5])-[C:6])-c1:c:c:c:c:c:1,1
[C:5]-[N;H0;D3;+0:4](-[C;D1;H3:6])-[c;H0;D3;+0:1](:[c:2]):[c:3]>>C-C1(-C)-C-O-B(-[c;H0;D3;+0:1](:[c:2]):[c:3])-O-C-1.O=C(-O-[N;H0;D3;+0:4](-[C:5])-[C;D1;H3:6])-c1:c:c:c:c:c:1,1
[c:2]:[c;H0;D3;+0:1](:[c:3])-[O;H0;D2;+0:4]-[c:5]>>C-C(-C)-O-B(-O-C(-C)-C)-[c;H0;D3;+0:1](:[c:2]):[c:3].[OH;D1;+0:4]-[c:5],1
[#7;a:4]:[c:5](:[#7;a:6])-[NH;D2;+0:7]-[c;H0;D3;+0:1](:[c:2]):[c:3]>>F-[B-](-F)(-F)-[c;H0;D3;+0:1](:[c:2]):[c:3].[#7;a:4]:[c:5](:[#7;a:6])-[NH2;D1;+0:7],1
[C:1]-[N;H0;D3;+0:2](-[C:3])-[c;H0;D3;+0:5](:[c:4]):[c:6]>>[C:1]-[NH;D2;+0:2]-[C:3].[c:4]:[c;H0;D3;+0:5](:[c:6])-B1-O-C-C-C-O-1,1
[#7;a:8]:[c:9]:[c;H0;D3;+0:10]:[c:15](:[#7;a:16]):[n;H0;D3;+0:14]-[c;H0;D3;+0:1](:[cH;D2;+0:7]):[c:2]:[cH;D2;+0:3].[Br;D1;H0:13]-[c;H0;D3;+0:12].[C;D1;H3:5]-[c;H0;D3;+0:4]:[cH;D2;+0:6].[n;H0;D3;+0:11]>>O-B(-O)-[c;H0;D3;+0:1]1:[c:2]:[cH;D2;+0:3]:[c;H0;D3;+0:4](-[C;D1;H3:5]):[cH;D2;+0:6]:[cH;D2;+0:7]:1.[#7;a:8]:[c:9]:[c;H0;D3;+0:10]1:[n;H0;D2;+0:11]:[c;H0;D3;+0:12](-[Br;D1;H0:13]):[nH;D2;+0:14]:[c:15]:1:[#7;a:16],1
[C:1]-[N;H0;D3;+0:2](-[C:3])-[c;H0;D3;+0:5](:[c:4]):[c:6]>>[C:1]-[NH;D2;+0:2]-[C:3].[c:4]:[c;H0;D3;+0:5](:[c:6])-B1-O-B(-c2:c:c:c:c:c:2)-O-B(-c2:c:c:c:c:c:2)-O-1,1
[C:4]=[C:5]1-[#7:6]-[C:7](=[O;D1;H0:8])-[N;H0;D3;+0:9](/[CH;D2;+0:1]=[C:2]/[c:3])-[C:10]-1=[O;D1;H0:11]>>F-[B-](-F)(-F)/[CH;D2;+0:1]=[C:2]/[c:3].[C:4]=[C:5]1-[#7:6]-[C:7](=[O;D1;H0:8])-[NH;D2;+0:9]-[C:10]-1=[O;D1;H0:11],1
[#8:4]-[C:5]-[O;H0;D2;+0:6]-[c;H0;D3;+0:1](:[c:2]):[c:3]>>C-O-c1:c:c:c(-B2-O-B(-[c;H0;D3;+0:1](:[c:2]):[c:3])-O-B(-c3:c:c:c(-O-C):c:c:3)-O-2):c:c:1.[#8:4]-[C:5]-[OH;D1;+0:6],1
[#16:4]-[N;H0;D3;+0:5](-[C:6]=[O;D1;H0:7])-[C;H0;D3;+0:1](=[C;D1;H2:2])-[C;D1;H3:3]>>C-C(=C)-B1-O-B(-C(-C)=C)-O-B(-[C;H0;D3;+0:1](=[C;D1;H2:2])-[C;D1;H3:3])-O-1.[#16:4]-[NH;D2;+0:5]-[C:6]=[O;D1;H0:7],1
[#7;a:4]:[n;H0;D3;+0:5](:[c:6])-[C;H0;D3;+0:1](=[C;D1;H2:2])-[C;D1;H3:3]>>F-[B-](-F)(-F)-[C;H0;D3;+0:1](=[C;D1;H2:2])-[C;D1;H3:3].[#7;a:4]:[nH;D2;+0:5]:[c:6],1
[C;D1;H3:5]-[N;H0;D3;+0:6]-[CH;D2;+0:8].[O;H0;D1;+0:1].[c:3]:[c;H0;D3;+0:2](:[c:4])-[n;H0;D3;+0:13]:[c:14]:[n;H0;D2;+0:15].[CH3;D1;+0:7]-[c;H0;D3;+0:16].[CH;D2;+0:10]=[N;H0;D2;+0:9].[O;D1;H0:18]=[c;H0;D3;+0:17]:[nH;D2;+0:19].[cH;D2;+0:12]:[n;H0;D3;+0:11]>>O-B(-[OH;D1;+0:1])-[c;H0;D3;+0:2](:[c:3]):[c:4].[C;D1;H3:5]-[N;H0;D3;+0:6](-[CH3;D1;+0:7])-[CH;D2;+0:8]=[N;H0;D2;+0:9]-[c;H0;D3;+0:10]1:[n;H0;D2;+0:11]:[c;H0;D3;+0:12]2:[nH;D2;+0:13]:[c:14]:[n;H0;D2;+0:15]:[c;H0;D3;+0:16]:2:[c;H0;D3;+0:17](=[O;D1;H0:18]):[nH;D2;+0:19]:1,1
[C:3]=[C:4]/[C:5](=[O;D1;H0:6])-[O;H0;D2;+0:7]-[CH;D2;+0:1]=[C;D1;H2:2]>>C=C-B1-O-B(-C=C)-O-B(-[CH;D2;+0:1]=[C;D1;H2:2])-O-1.[C:3]=[C:4]/[C:5](=[O;D1;H0:6])-[OH;D1;+0:7],1
[#8;a:2]:[c;H0;D3;+0:1](:[c:3])-[Se;H0;D2;+0:8]-[C:5](-[F;D1;H0:4])(-[F;D1;H0:6])-[F;D1;H0:7]>>O-B(-O)-[c;H0;D3;+0:1](:[#8;a:2]):[c:3].[F;D1;H0:4]-[C:5](-[F;D1;H0:6])(-[F;D1;H0:7])-[Se-;H0;D1:8],1
[O;D1;H0:6]=[C:5]-[NH;D2;+0:4]-[CH;D3;+0:1]1-[C:2]-[C:3]-1>>C-C1(-C)-O-B(-[CH;D3;+0:1]2-[C:2]-[C:3]-2)-O-C-1(-C)-C.[NH2;D1;+0:4]-[C:5]=[O;D1;H0:6],1
[#7:8]-[C:7](=[O;D1;H0:9])-[C:6]-[NH;D2;+0:4]-[C:5].[c:11]-[O;H0;D2;+0:10]-[c;H0;D3;+0:1](:[c:2]):[c:3]>>O-B(-O)-[c;H0;D3;+0:1](:[c:2]):[c:3].O=C(-O-C-C1-c2:c:c:c:c:c:2-c2:c:c:c:c:c:2-1)-[N;H0;D3;+0:4](-[C:5])-[C:6]-[C:7](-[#7:8])=[O;D1;H0:9].[OH;D1;+0:10]-[c:11],1
[#7;a:1]:[c;H0;D3;+0:2]:[c;H0;D3;+0:6]:[c:7]:[#7;a:8].[O;H0;D1;+0:16]=[C;H0;D3;+0:17]-[c;H0;D3;+0:19].[O;H0;D2;+0:12]-[c;H0;D3;+0:10].[cH;D2;+0:11].[c:14]:[c;H0;D3;+0:13](:[c:15])-[n;H0;D3;+0:3]1:[c:4]:[n;H0;D2;+0:5]:[c;H0;D3;+0:9]:[c;H0;D3;+0:18]:1>>[#7;a:1]:[c;H0;D3;+0:2]1:[nH;D2;+0:3]:[c:4]:[n;H0;D2;+0:5]:[c;H0;D3;+0:6]:1:[c:7]:[#7;a:8].[CH3;D1;+0:9]-[C;H0;D4;+0:10]1(-[CH3;D1;+0:11])-[O;H0;D2;+0:12]-B(-[c;H0;D3;+0:13](:[c:14]):[c:15])-[O;H0;D2;+0:16]-[C;H0;D4;+0:17]-1(-[CH3;D1;+0:18])-[CH3;D1;+0:19],1
[NH2;D1;+0:8]-[C;H0;D3;+0:3](=[O;H0;D1;+0:1])-[c;H0;D3;+0:2](:[cH;D2;+0:4]):[c;H0;D3;+0:7]:[c:6]:[cH;D2;+0:5].[O;D1;H0:10]=[C;H0;D3;+0:9]-[c:11]>>O-B(-[OH;D1;+0:1])-[c;H0;D3;+0:2]1:[cH;D2;+0:3]:[cH;D2;+0:4]:[cH;D2;+0:5]:[c:6]:[cH;D2;+0:7]:1.[NH2;D1;+0:8]-[C;H0;D3;+0:9](=[O;D1;H0:10])-[c:11],1
[#8:4]-[C:5]-[O;H0;D2;+0:6]-[c;H0;D3;+0:1](:[c:2]):[c:3]>>Cl-c1:c:c:c(-B2-O-B(-[c;H0;D3;+0:1](:[c:2]):[c:3])-O-B(-c3:c:c:c(-Cl):c:c:3)-O-2):c:c:1.[#8:4]-[C:5]-[OH;D1;+0:6],1
[#7;a:6]:[n;H0;D3;+0:7](:[c:8]:[#7;a:9])-[c;H0;D3;+0:3](:[c:4]):[c:5].[C:2]-[NH2;D1;+0:1]>>C-C(-C)(-C)-O-C(=O)-[NH;D2;+0:1]-[C:2].C-C1(-C)-O-B(-[c;H0;D3;+0:3](:[c:4]):[c:5])-O-C-1(-C)-C.[#7;a:6]:[nH;D2;+0:7]:[c:8]:[#7;a:9],1
[#7;a:4]:[n;H0;D3;+0:5](:[c:6]:[#7;a:7])-[c;H0;D3;+0:1](:[c:2]):[c:3]>>C-C1(-C)-O-B(-[c;H0;D3;+0:1](:[c:2]):[c:3])-O-C-1(-C)-C.[#7;a:4]:[nH;D2;+0:5]:[c:6]:[#7;a:7],1
[#7;a:2]:[n;H0;D3;+0:1](:[c:3]:[#7;a:4])-[c;H0;D3;+0:5](:[c:6]):[c:7].[C;D1;H3:8]-[c;H0;D3;+0:9]1:[#7;a:10]:[#7;a:11]:[c;H0;D3;+0:12](-[c:13]):[s;H0;D2;+0:15]:1.[CH3;D1;+0:14].[O;H0;D1;+0:16].[O;H0;D1;+0:17].[OH;D1;+0:18]>>C-C(-C)(-C)-[Si](-C)(-C)-O-C-c1:c:c(-[n;H0;D3;+0:1](:[#7;a:2]):[c:3]:[#7;a:4]):c:c2:c:c:c:n:c:1:2.C-C1(-C)-O-B(-[c;H0;D3;+0:5](:[c:6]):[c:7])-O-C-1(-C)-C.[C;D1;H3:8]-[c;H0;D3;+0:9]1:[#7;a:10]:[#7;a:11]:[c;H0;D3;+0:12](-[c:13]):o:1.[CH3;D1;+0:14]-[S;H0;D4;+0:15](=[O;H0;D1;+0:16])(=[O;H0;D1;+0:17])-[OH;D1;+0:18],1
[#7;a:1]1:[c:2]:[c:3]:[n;H0;D3;+0:4](-[C;H0;D3;+0:9]2=[C:10]-[C@@H;D3;+0:11]3-[C@@H;D3;+0:18]4-[CH;D2;+0:17]=[CH;D2;+0:15]-[C@H;D3;+0:14]-2-[CH;D2;+0:20]=[CH;D2;+0:13]-[C@H;D3;+0:12]-3-4):[c:5]:1.[CH;D2;+0:6]-[C@H;D3;+0:8]1-[C@H;D3;+0:7]-[C@H;D3;+0:19]-1-[C;H0;D3;+0:21]=[CH;D2;+0:16]>>[#7;a:1]1:[c:2]:[c:3]:[nH;D2;+0:4]:[c:5]:1.[CH3;D1;+0:6]-[C;H0;D4;+0:7]1(-[CH3;D1;+0:8])-O-B(-[C;H0;D3;+0:9]2=[C:10]-[CH;D3;+0:11]3-[CH;D2;+0:12]=[CH;D2;+0:13]-[CH;D3;+0:14]-2-[CH;D2;+0:15]=[CH;D2;+0:16]-[CH;D2;+0:17]=[CH;D2;+0:18]-3)-O-[C;H0;D4;+0:19]-1(-[CH3;D1;+0:20])-[CH3;D1;+0:21],1
[N;D1;H0:6]#[C:5]-[c;H0;D3;+0:4]:[cH;D2;+0:3].[cH;D2;+0:2]:[c;H0;D3;+0:1]:[cH;D2;+0:7]:[cH;D2;+0:8]>>O-B(-O)-[c;H0;D3;+0:1]1:[cH;D2;+0:2]:[cH;D2;+0:3]:[c;H0;D3;+0:4](-[C:5]#[N;D1;H0:6]):[cH;D2;+0:7]:[cH;D2;+0:8]:1,1
[OH;D1;+0:4]-[c;H0;D3;+0:1](:[c:2]):[c:3]>>C-C1(-C)-O-B(-[c;H0;D3;+0:1](:[c:2]):[c:3])-[O;H0;D2;+0:4]-C-1(-C)-C,1
[#7:4]-[C:5](=[O;D1;H0:6])-[C:7]-[NH;D2;+0:8]-[c;H0;D3;+0:1](:[c:2]):[c:3]>>C-C1(-C)-O-B(-[c;H0;D3;+0:1](:[c:2]):[c:3])-O-C-1(-C)-C.[#7:4]-[C:5](=[O;D1;H0:6])-[C:7]-[NH2;D1;+0:8],1
[C;D1;H3:3]-[O;H0;D2;+0:4]-[c;H0;D3;+0:7]1:[c:6]:[c:5]:[c;H0;D3;+0:10]:[c;H0;D3;+0:9](-[O;H0;D2;+0:2]-[CH3;D1;+0:1]):[c:8]:1>>C-C1(-C)-O-B(-B2-O-C(-C)(-C)-[C;H0;D4;+0:1](-C)(-C)-[O;H0;D2;+0:2]-2)-O-C-1(-C)-C.[C;D1;H3:3]-[OH;D1;+0:4].[c:5]1:[c:6]:[cH;D2;+0:7]:[c:8]:[cH;D2;+0:9]:[cH;D2;+0:10]:1,1
[#7;a:5]:[n;H0;D3;+0:6](:[c:7])-[C;H0;D4;+0:1](-[C:2])(-[C:3])-[C:4]>>O-B(-O)-[C;H0;D4;+0:1](-[C:2])(-[C:3])-[C:4].[#7;a:5]:[nH;D2;+0:6]:[c:7],1
[#8:7]-[C:6](=[O;D1;H0:8])-[c;H0;D3;+0:5]:[c:4]:[c:3]:[c;H0;D3;+0:2]:[cH;D2;+0:10].[CH3;D1;+0:9].[O;H0;D1;+0:1]>>O-B(-[OH;D1;+0:1])-[c;H0;D3;+0:2]1:[c:3]:[c:4]:[c;H0;D3;+0:5](-[C:6](-[#8:7])=[O;D1;H0:8]):[cH;D2;+0:9]:[cH;D2;+0:10]:1,1
[CH3;D1;+0:1].[c:3]:[c;H0;D3;+0:2]:[c:4]>>I-[CH3;D1;+0:1].O-B(-O)-[c;H0;D3;+0:2](:[c:3]):[c:4],1
[#7;a:7]:[c:8]1:[c:9]:[c;H0;D3;+0:10](-[I;D1;H0:11]):[cH;D2;+0:5]:[n;H0;D3;+0:12]:1-[c;H0;D3;+0:1](:[cH;D2;+0:6]):[c:2]:[c:3]:[cH;D2;+0:4]>>O-B(-O)-[c;H0;D3;+0:1]1:[c:2]:[c:3]:[cH;D2;+0:4]:[cH;D2;+0:5]:[cH;D2;+0:6]:1.[#7;a:7]:[c:8]1:[c:9]:[c;H0;D3;+0:10](-[I;D1;H0:11]):n:[nH;D2;+0:12]:1,1
[O;D1;H0:5]=[C:4]-[NH;D2;+0:3]-[B;H0;D3;+0:1](-[c:2])-[NH;D2;+0:6]-[c:7]>>O-[B;H0;D3;+0:1](-O)-[c:2].[NH2;D1;+0:3]-[C:4]=[O;D1;H0:5].[NH2;D1;+0:6]-[c:7],1
[CH3;D1;+0:7]-[O;H0;D2;+0:8].[CH3;D1;+0:9]-[O;H0;D2;+0:1]-[c;H0;D3;+0:6]:[c;H0;D3;+0:2]:[c:3]:[c:4]:[cH;D2;+0:5]>>O-B(-[OH;D1;+0:1])-[c;H0;D3;+0:2]1:[c:3]:[c:4]:[cH;D2;+0:5]:[cH;D2;+0:6]:[c;H0;D3;+0:7]:1-[O;H0;D2;+0:8]-[CH3;D1;+0:9],1
