template,count
[#8:2]-[P;H0;D4;+0:3](=[O;D1;H0:4])(-[c:5])-[CH2;D2;+0:1]-[NH;D2;+0:7]-[C:6]>>O=[CH2;D1;+0:1].[#8:2]-[PH;D3;+0:3](=[O;D1;H0:4])-[c:5].[C:6]-[NH2;D1;+0:7],10
[#8:3]-[P;H0;D4;+0:4](-[#8:5])(=[O;D1;H0:6])-[CH;D3;+0:1](-[c:2])-[NH;D2;+0:9]-[C:8](-[N;D1;H2:7])=[O;D1;H0:10]>>O=[CH;D2;+0:1]-[c:2].[#8:3]-[PH;D3;+0:4](-[#8:5])=[O;D1;H0:6].[N;D1;H2:7]-[C:8](-[NH2;D1;+0:9])=[O;D1;H0:10],10
[#8:1]-[P;H0;D4;+0:2](-[#8:3])(=[O;D1;H0:4])-[CH;D3;+0:7](-[c:8])-[NH;D2;+0:6]-[c:5]>>[#8:1]-[PH;D3;+0:2](-[#8:3])=[O;D1;H0:4].[c:5]-[N;H0;D2;+0:6]=[CH;D2;+0:7]-[c:8],10
[C:1]-[CH;D3;+0:2].[O;H0;D1;+0:3]>>[C:1]-[CH;D2;+0:2]=[O;H0;D1;+0:3],9
[CH;D3;+0:2]-[c:3]:[cH;D2;+0:4].[O;H0;D1;+0:1].[c;H0;D3;+0:5].[c:7]:[cH;D2;+0:6]>>[O;H0;D1;+0:1]=[CH;D2;+0:2]-[c:3]:[cH;D2;+0:4]:[cH;D2;+0:5]:[cH;D2;+0:6]:[c:7],9
[O;H0;D1;+0:3].[c:2]-[NH;D2;+0:1]-[CH;D3;+0:4]-[c:5]1:[#7;a:6]:[#7;a:7]:[#7;a:8]:[c:9]:1>>[NH2;D1;+0:1]-[c:2].[O;H0;D1;+0:3]=[CH;D2;+0:4]-[c:5]1:[#7;a:6]:[#7;a:7]:[#7;a:8]:[c:9]:1,9
[C;H0;D3;+0:2].[CH3;D1;+0:7].[O;H0;D2;+0:1].[cH;D2;+0:8]:[c;H0;D3;+0:3]:[c:4]:[c:5]:[cH;D2;+0:6]>>[O;H0;D1;+0:1]=[CH;D2;+0:2]-[c;H0;D3;+0:3]1:[c:4]:[c:5]:[cH;D2;+0:6]:[cH;D2;+0:7]:[cH;D2;+0:8]:1,9
[C@H;D3;+0:2]-[c:3]:[cH;D2;+0:4].[CH3;D1;+0:5].[O;H0;D2;+0:1].[c:7]:[cH;D2;+0:6]>>[O;H0;D1;+0:1]=[CH;D2;+0:2]-[c:3]:[cH;D2;+0:4]:[cH;D2;+0:5]:[cH;D2;+0:6]:[c:7],9
[#7;a:3]:[c:2](:[c:4]:[#7;a:5])-[CH;D3;+0:1](-[NH;D2;+0:10]-[c:11])-[P;H0;D4;+0:7](-[#8:6])(-[#8:8])=[O;D1;H0:9]>>O=[CH;D2;+0:1]-[c:2](:[#7;a:3]):[c:4]:[#7;a:5].[#8:6]-[PH;D3;+0:7](-[#8:8])=[O;D1;H0:9].[NH2;D1;+0:10]-[c:11],9
[CH;D3;+0:2]-[c:3](:[c:4]:[cH;D2;+0:5]):[c:8]:[cH;D2;+0:7].[O;H0;D1;+0:1].[c;H0;D3;+0:6]>>[O;H0;D1;+0:1]=[CH;D2;+0:2]-[c:3]1:[c:4]:[cH;D2;+0:5]:[cH;D2;+0:6]:[cH;D2;+0:7]:[c:8]:1,9
