template,count
[#7;a:4]:[c:5]-[C;H0;D4;+0:6](-[C;D1;H3:7])(-[OH;D1;+0:8])-[c;H0;D3;+0:1](:[c:2]):[c:3]>>Br-[Mg]-[c;H0;D3;+0:1](:[c:2]):[c:3].[#7;a:4]:[c:5]-[C;H0;D3;+0:6](-[C;D1;H3:7])=[O;H0;D1;+0:8],14
[C:2]-[CH2;D2;+0:1]-[CH2;D2;+0:3]-[C:4]>>Br-[CH2;D2;+0:1]-[C:2].C-c1:c:c:c(-S(=O)(=O)-O-[CH2;D2;+0:3]-[C:4]):c:c:1,14
[#16:3]-[NH;D2;+0:4]-[C@H;D3;+0:5](-[C:6])-[C;H0;D2;+0:1]#[C:2]>>Cl-[Mg]-[C;H0;D2;+0:1]#[C:2].[#16:3]-[N;H0;D2;+0:4]=[CH;D2;+0:5]-[C:6],14
[#7;a;+:1]:[c;H0;D3;+0:2](:[c:3])-[c;H0;D3;+0:5](:[c:6]):[c:7].[Br-;H0;D0:4]>>[#7;a;+:1]:[cH;D2;+0:2]:[c:3].[Br;H0;D1;+0:4]-[Mg]-[c;H0;D3;+0:5](:[c:6]):[c:7],14
[C:2]-[C@;H0;D4;+0:3](-[C:4])(-[CH3;D1;+0:1])-[OH;D1;+0:5]>>I-[Mg]-[CH3;D1;+0:1].[C:2]-[C;H0;D3;+0:3](-[C:4])=[O;H0;D1;+0:5],13
[OH;D1;+0:4]-[C;H0;D4;+0:5]1(-[c;H0;D3;+0:1](:[c:2]):[c:3])-[c:6]:[c:7]-[O;H0;D2;+0:8]-[c:9]:[c:10]-1>>Br-[Mg]-[c;H0;D3;+0:1](:[c:2]):[c:3].[O;H0;D1;+0:4]=[c;H0;D3;+0:5]1:[c:6]:[c:7]:[o;H0;D2;+0:8]:[c:9]:[c:10]:1,13
[C:2]#[C;H0;D2;+0:1]-[CH;D3;+0:4](-[OH;D1;+0:3])-[c:5]>>Br-[Mg]-[C;H0;D2;+0:1]#[C:2].[O;H0;D1;+0:3]=[CH;D2;+0:4]-[c:5],13
[C:5]-[C;H0;D4;+0:4](-[C:6])(-[C:7])-[c;H0;D3;+0:1](:[c:2]):[c:3]>>Br-[c;H0;D3;+0:1](:[c:2]):[c:3].Cl-[Mg]-[C;H0;D4;+0:4](-[C:5])(-[C:6])-[C:7],13
[O;D1;H0:4]=[C;H0;D3;+0:5](-[OH;D1;+0:6])-[c;H0;D3;+0:1](:[c:2]):[c:3]>>Br-[c;H0;D3;+0:1](:[c:2]):[c:3].[O;D1;H0:4]=[C;H0;D2;+0:5]=[O;H0;D1;+0:6],13
[C:4]-[C@;H0;D4;+0:5](-[C:6])(-[OH;D1;+0:7])-[c;H0;D3;+0:1](:[c:2]):[c:3]>>Br-[c;H0;D3;+0:1](:[c:2]):[c:3].[C:4]-[C;H0;D3;+0:5](-[C:6])=[O;H0;D1;+0:7],13
