template,count
[#6:1]-[#6:6](-[#8:7])-[#6:4](:[#6:2]):[#6:3]:[#6:5]>>Br-[Mg]-[#6:1].[#6:2]:[#6:3]:[#6:4](:[#6:5])-[#6:6]=[#8:7],9
[#6:1]-[#6:3]-[#6:2]>>Br-[Mg]-[#6:1].Br-[Mg]-[#6:2].O=[#6:3],9
[#6:2]-[#6:1]>>C-O-[#6:1].Cl-[Mg]-[#6:2],9
[#6:1]-[#6:2]>>Br-[Mg]-[#6:1].C-O-c1:n:c(-O-C):n:c(-O-[#6:2]):n:1,9
[#6:1]-[#6:2]=[#7:3]>>Br-[Mg]-[#6:1].[#6:2]#[#7:3],9
[#6:1]-[#8:3]-[#6:4]:[#6:5]:[#6:6]-[#6:7](-[#6:2])-[#8:8]>>Br-[#6:1].Br-[Mg]-[#6:2].[#8:3]-[#6:4]:[#6:5]:[#6:6]-[#6:7]=[#8:8],9
[#6:1]-[#6:2]>>Br-[Mg]-[#6:1].I-[#6:2],9
[#6:1]-[#6:2]>>Br-[#6:1].N#C-[#6:2],9
[#6:1]-[#6:4]-[#6:3]:[#6:2]-[#6:6]-[#8:5]>>Br-[Mg]-[#6:1].[#6:2]1:[#6:3]-[#6:4]-[#8:5]-[#6:6]-1,9
[#6:3]1:[#6:2]:[#6:1]:[#6:5]:[#7:4]:1>>Br-[#6:1]-[#6:2]:[#6:3]/[#7:4]=[#6:5]\Cl,9
[#6:3]-[#6:2]-[#6:1]>>Br-[#6:1].N#C-[#6:2]-[#6:3],9
[#6:2]-[#6:3](-[#6:1])-[#7:4]>>Br-[Mg]-[#6:1].[#6:2]-[#6:3]=[#7:4],8
[#6:1]-[#6:5]-[#6:6]-[#6:2]-[#6:3]-[#8:4]>>Br-[#6:1].[#6:2]1-[#6:3]-[#8:4]-[#6:5]-[#6:6]-1,8
[#6:2]=[#6:1]-[#6:3]>>O=[#6:1]-[#6:2].[#6:3]-[Mg+],8
[#14:1]-[#8:3]-[#6:4]=[#6:5]-[#6:6](-[#6:2])-[#8:7]>>Cl-[#14:1].Cl-[#6:2].[#8:3]-[#6:4]=[#6:5]-[#6:6]=[#8:7],8
[#6:2]-[#6:1]>>C-O-N(-C)-[#6:1].Cl-[#6:2],8
[#6:1]-[#6:2]>>Cl-[Mg]-[#6:1].[#6:2]-N1-C-C-O-C-C-1,8
[#6:1]-[#15:3]-[#6:2]>>Br-[#6:1].Br-[#6:2].Cl-[#15:3]-Cl,7
[#6:1]-[#6:3]-[#6:2]>>Br-[#6:1].Br-[#6:2].Br-[#6:3]-Br,7
[#14:1]-[#6:2]>>Cl-[#14:1].Cl-[Mg]-[#6:2],7
[#6:1]-[#7:2]>>Br-[#6:1].[#7:2]=[N+]=[N-],7
[#6:4]-[#6:2]1-[#6:1]-[#8:3]-1>>Br-[#6:1]-[#6:2]=[#8:3].Br-[Mg]-[#6:4],7
