template,count
[C:1]-[CH2;D2;+0:2]-[CH;D3;+0:3](-[C:4])-[C:5]=[O;D1;H0:6]>>[C:1]-[CH;D2;+0:2]=[C;H0;D3;+0:3](-[C:4])-[C:5]=[O;D1;H0:6],32
[CH2;D2;+0:1]1-[CH2;D2;+0:2]-[CH2;D2;+0:3]-[CH2;D2;+0:4]-[CH2;D2;+0:5]-[CH2;D2;+0:6]-1>>[cH;D2;+0:1]1:[cH;D2;+0:2]:[cH;D2;+0:3]:[cH;D2;+0:4]:[cH;D2;+0:5]:[cH;D2;+0:6]:1,32
[CH3;D1;+0:1]-[CH;D3;+0:2](-[c:3])-[c:4]>>[CH2;D1;+0:1]=[C;H0;D3;+0:2](-[c:3])-[c:4],32
[C:1]-[CH2;D2;+0:2]-[CH2;D2;+0:3]-[C;D1;H3:4]>>[C:1]/[CH;D2;+0:2]=[CH;D2;+0:3]/[C;D1;H3:4],31
[OH;D1;+0:2]-[#15:1]-[OH;D1;+0:3]>>[#15:1](-[O;H0;D2;+0:2]-c1:c:c:c:c:c:1)-[O;H0;D2;+0:3]-c1:c:c:c:c:c:1,31
[CH3;D1;+0:1]-[c:2]>>O-[CH2;D2;+0:1]-[c:2],31
[#7;a:4]:[#7;a:3]:[cH;D2;+0:1]:[c:2]>>Cl-[c;H0;D3;+0:1](:[c:2]):[#7;a:3]:[#7;a:4],30
[#8:1]-[C:2](=[O;D1;H0:3])-[CH;D3;+0:4](-[C:5])-[CH2;D2;+0:6]-[c:7]>>[#8:1]-[C:2](=[O;D1;H0:3])-[C;H0;D3;+0:4](-[C:5])=[CH;D2;+0:6]-[c:7],30
[NH2;D1;+0:1]-[c:2].[NH2;D1;+0:3]-[c:4].[NH2;D1;+0:5]-[c:6]>>O=[N+;H0;D3:1](-[O-])-[c:2].O=[N+;H0;D3:3](-[O-])-[c:4].O=[N+;H0;D3:5](-[O-])-[c:6],30
[C:1]-[C@@H;D3;+0:2](-[C:3])-[CH3;D1;+0:4]>>[C:1]-[C;H0;D3;+0:2](-[C:3])=[CH2;D1;+0:4],30
[#8:1]-[C:2](=[O;D1;H0:3])-[C:4]-[CH;D3;+0:5](-[C;D1;H3:6])-[OH;D1;+0:7]>>[#8:1]-[C:2](=[O;D1;H0:3])-[C:4]-[C;H0;D3;+0:5](-[C;D1;H3:6])=[O;H0;D1;+0:7],30
