template,count
[#7:1]-[#6:2]-[#6:3]-[#7:4]>>O=[#7;+1:1](-[O-])-[#6:2]-[#6:3]-[#7;+1:4](=O)-[O-],12
[#6:1]>>C-N(-C)-[#6:1],12
[#6:1]-[#6:2]=[#6:3]-[#6:4]-[#6:5]-[#6:6]-[#6:7]-[#6:8]>>[#6:1]=[#6:2]-[#6:3]-[#6:4]-[#6:5]-[#6:6]/[#6:7]=[#6:8],12
[#6:1]-[#6:2]-[#6:3]-[#6:4]-[#6:5]-[#6:6]-[#6:7]-[#6:8]-[#8:9]>>[#6:1]=[#6:2]-[#6:3]-[#6:4]-[#6:5]-[#6:6]-[#6:7]-[#6:8]=[#8:9],12
[#8:1]>>[#8:1]-C(-c1:c:c:c:c:c:1)(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1,12
[#6:1]=[#7:2]>>N#[#6:1].[#7:2],12
[#7:1]>>C-C(=O)-O-[#7:1],12
[#7:5]:[#6:1]:[#7:2]:[#6:3]=[#8:4]>>O=[#6:1]-[#7:2]-[#6:3]:[#8:4]:[#7:5],12
[#8:2]-[#6:1]-[#6:3]-[#6:4]-[#8:5]>>C-C-O-[#6:1](=[#8:2])-[#6:3]-[#6:4](=[#8:5])-O-C-C,12
[#6:1]-[#7:2]>>[#6:1]=[#7:2]-N-c1:c:c:c:c:c:1,12
[#6:1]-[#8:3]-[#6:2]>>C-C-O-[#6:1].[#6:2]=[#8:3],12
[#6:1]-[#6:2]-[#6:3]-[#6:4]-[#6:5]-[#6:6]-[#6:7]-[#6:8]-[#6:9]-[#6:10]-[#6:11]>>[#6:1]=[#6:2]-[#6:3]-[#6:4]-[#6:5]-[#6:6]-[#6:7]-[#6:8]-[#6:9]-[#6:10]=[#6:11],12
[#6:1]-[#6:2]1:[#8:3]:[#6:4]:[#6:5]:[#6:6]:1-[#8:7]>>[#6:1]=[#6:2]1-[#8:3]-[#6:4]:[#6:5]-[#6:6]-1=[#8:7],12
[#6:4]=[#6:3]-[#6:2]=[#8:1]>>C-C-[#8:1]-[#6:2]#[#6:3]-[#6:4]-O,12
[#7:1]-[#6:2]:[#6:3]:[#6:4]-[#6:5]-[#8:6]>>O=[#7;+1:1](-[O-])-[#6:2]:[#6:3]:[#6:4]-[#6:5]=[#8:6],11
[#6:1]-[#6:2]:[#6:3]:[#6:4]-[#7:5]>>O=[#6:1]-[#6:2]:[#6:3]:[#6:4]-[#7;+1:5](=O)-[O-],11
[#7:1]>>[#7;+1:1]-C-c1:c:c:c:c:c:1,11
[#8:1]-[#6:2]1:[#6:3]:[#6:4]:[#6:5](-[#8:6]):[#6:7]:[#6:8]:1>>[#8:1]=[#6:2]1-[#6:3]:[#6:4]-[#6:5](=[#8:6])-[#6:7]:[#6:8]-1,11
[#6:1]-[#6:2]-[#7:3]>>O-[#6:1]-[#6:2]#[#7:3],11
[#8:1]-[#6:2]-[#6:3]-[#6:4]-[#6:5]-[#6:6]-[#6:7]-[#6:8]-[#6:9]-[#6:10]-[#6:11]-[#8:12]>>[#8:1]=[#6:2]-[#6:3]-[#6:4]-[#6:5]-[#6:6]-[#6:7]-[#6:8]-[#6:9]-[#6:10]-[#6:11]=[#8:12],11
