template,count
[#6:5]-[#6:1]-[#6:2]=[#6:3](-[#7:4])-[#7:6]>>O=[#6:1].[#6:2]-[#6:3]#[#7:4].[#6:5].[#7:6],10
[#6:1]-[#6:2]>>C-C-N(-[#6:1])-C-C.[#6:2],10
[#6:3]=[#6:2](/[#6:5]-[#7:6])-[#6:1]=[#8:4]>>[#6:1]#[#6:2]-[#6:3]-[#8:4].[#6:5]=[#7:6],10
[#6:1]=[#6:3]-[#6:4]-[#8:2]>>O=[#6:1].[#8:2].[#6:3]=[#6:4],10
[#6:2]-[#6:4]#[#6:3]-[#6:1]-[#7:5]>>O=[#6:1].[#6:2]-[#6:3]#[#6:4].[#7:5],10
[#6:4]-[#6:3]-[#6:2]=[#8:1]>>C-[Si](-C)(-C)-[#8:1]-[#6:2]=[#6:3].O-[#6:4],10
[#6:1]-[#7:4]\[#6:2]=[#7:3]>>O=[#6:1].O=[#6:2].[#7:3].[#7:4],10
[#6:4]-[#6:1]-[#7:15]1-[#6:7]-[#6:8]-[#7:9](-[#6:2]-[#6:5])-[#6:10]-[#6:11]-[#7:12](-[#6:3]-[#6:6])-[#6:13]-[#6:14]-1>>O=[#6:1].O=[#6:2].O=[#6:3].[#6:4].[#6:5].[#6:6].[#6:7]1-[#6:8]-[#7:9]-[#6:10]-[#6:11]-[#7:12]-[#6:13]-[#6:14]-[#7:15]-1,10
[#6:7]-[#6:3]-[#6:2]1-[#6:6]-[#6:5]-[#6:1]-[#6:4]-[#7:8]-1>>O-C(=O)-[#6:1]-[#6:2](=O)-[#6:3]-C(-O)=O.O=[#6:4].[#6:5]-[#6:6]-[#6:7].[#7:8],10
[#6:1]=[#6:2]>>O-[#6:1](=O)-[#6:2],9
[#6:1]-[#6:2]-[#7:3]>>C=C-C-O-C(=O)-[#6:1].[#6:2]=[#7:3],9
[#7:3]-[#6:2]-[#6:1]-[#8:4]>>N#[N+]-[#6;-1:1].[#6:2]=[#7:3].[#8:4],9
