template,count
[#7;a:6]:[c;H0;D3;+0:7](:[c:8])-[C;H0;D3;+0:1](=[O;D1;H0:2])-[C:3](-[#8:4])=[O;D1;H0:5]>>Cl-[C;H0;D3;+0:1](=[O;D1;H0:2])-[C:3](-[#8:4])=[O;D1;H0:5].[#7;a:6]:[cH;D2;+0:7]:[c:8],17
[#16;a:4]:[c:5]:[c:6]:[c;H0;D3;+0:7](:[c:8])-[C;H0;D3;+0:1](-[C:2])=[O;D1;H0:3]>>Cl-[C;H0;D3;+0:1](-[C:2])=[O;D1;H0:3].[#16;a:4]:[c:5]:[c:6]:[cH;D2;+0:7]:[c:8],17
[C:2]-[C;H0;D3;+0:1](=[C:3])-[C;H0;D3;+0:4](-[C:5])=[O;D1;H0:6]>>C-[Si](-C)(-C)-[C;H0;D3;+0:1](-[C:2])=[C:3].Cl-[C;H0;D3;+0:4](-[C:5])=[O;D1;H0:6],17
[#8;a:4]:[c;H0;D3;+0:5](:[c:6])-[C;H0;D3;+0:1](-[C:2])=[O;D1;H0:3]>>Cl-[C;H0;D3;+0:1](-[C:2])=[O;D1;H0:3].[#8;a:4]:[cH;D2;+0:5]:[c:6],16
[C:5]-[C;H0;D3;+0:4](=[O;D1;H0:6])-[c;H0;D3;+0:11](:[c:10]):[c:12].[C:2]-[C;H0;D3;+0:1](=[O;D1;H0:3])-[c;H0;D3;+0:8](:[c:7]):[c:9]>>Cl-[C;H0;D3;+0:1](-[C:2])=[O;D1;H0:3].Cl-[C;H0;D3;+0:4](-[C:5])=[O;D1;H0:6].[c:7]:[cH;D2;+0:8]:[c:9].[c:10]:[cH;D2;+0:11]:[c:12],16
[O;D1;H0:2]=[C;H0;D3;+0:1](-[c:3])-[c;H0;D3;+0:8](:[c:7]):[c:9].[O;D1;H0:5]=[C;H0;D3;+0:4](-[c:6])-[c;H0;D3;+0:11](:[c:10]):[c:12]>>Cl-[C;H0;D3;+0:1](=[O;D1;H0:2])-[c:3].Cl-[C;H0;D3;+0:4](=[O;D1;H0:5])-[c:6].[c:7]:[cH;D2;+0:8]:[c:9].[c:10]:[cH;D2;+0:11]:[c:12],16
[#16;a:4]:[c;H0;D3;+0:5](:[c:6])-[C;H0;D3;+0:1](=[O;D1;H0:2])-[c:3]>>F-C(-F)(-F)-S(=O)(=O)-O-[C;H0;D3;+0:1](=[O;D1;H0:2])-[c:3].[#16;a:4]:[cH;D2;+0:5]:[c:6],15
[C:2]-[C;H0;D3;+0:1](=[O;D1;H0:3])-[n;H0;D3;+0:6]1:[c:5]:[#16;a:4]:[c:8]:[c:7]:1>>Cl-[C;H0;D3;+0:1](-[C:2])=[O;D1;H0:3].[#16;a:4]1:[c:5]:[nH;D2;+0:6]:[c:7]:[c:8]:1,15
[C:2]-[C;H0;D3;+0:1](=[O;D1;H0:3])-[n;H0;D3;+0:6]1:[c:5]:[#8;a:4]:[c:8]:[c:7]:1>>Cl-[C;H0;D3;+0:1](-[C:2])=[O;D1;H0:3].[#8;a:4]1:[c:5]:[nH;D2;+0:6]:[c:7]:[c:8]:1,15
[C:2]-[CH;D3;+0:1](-[c:3])-[c;H0;D3;+0:5](:[c:4]):[c:6]>>O-[CH;D3;+0:1](-[C:2])-[c:3].[c:4]:[cH;D2;+0:5]:[c:6],15
[O;D1;H0:2]=[C;H0;D3;+0:1](-[c:3])-[O;H0;D2;+0:4]-[c:5]>>Cl-[C;H0;D3;+0:1](=[O;D1;H0:2])-[c:3].[OH;D1;+0:4]-[c:5],15
[#7:1]-[#7:2]-[C;H0;D3;+0:3](=[O;D1;H0:4])-[c;H0;D3;+0:6](:[c:5]):[c:7]>>[#7:1]-[#7:2]-[CH;D2;+0:3]=[O;D1;H0:4].[c:5]:[cH;D2;+0:6]:[c:7],14
[O;D1;H0:2]=[c;H0;D3;+0:1]1:[c:3]:[c:4]:[nH;D2;+0:5]:[c:6]:[c;H0;D3;+0:7]:1:[c:8]>>O-[C;H0;D3;+0:1](=[O;D1;H0:2])-[c:3]:[c:4]-[NH;D2;+0:5]-[c:6]:[cH;D2;+0:7]:[c:8],14
[O;D1;H0:4]=[C:5]-[c:6]:[c;H0;D3;+0:7](:[c:8])-[C;H0;D3;+0:1](=[O;D1;H0:2])-[c:3]>>C-O-[C;H0;D3;+0:1](=[O;D1;H0:2])-[c:3].[O;D1;H0:4]=[C:5]-[c:6]:[cH;D2;+0:7]:[c:8],14
[O;D1;H0:2]=[C;H0;D3;+0:1](-[c:3])-[c;H0;D3;+0:5](:[c:4]):[c:6]>>C-C(-C)(-C)-O-[C;H0;D3;+0:1](=[O;D1;H0:2])-[c:3].[c:4]:[cH;D2;+0:5]:[c:6],14
[C:1]/[C;H0;D3;+0:2](-[Cl;H0;D1;+0:4])=[CH;D2;+0:3]\[C;H0;D3;+0:5](=[O;D1;H0:6])-[c:7]>>[C:1]-[C;H0;D2;+0:2]#[CH;D1;+0:3].[Cl;H0;D1;+0:4]-[C;H0;D3;+0:5](=[O;D1;H0:6])-[c:7],14
[C:2]-[C;H0;D3;+0:1](=[O;D1;H0:3])-[c;H0;D3;+0:6]1:[c:7]:[c:8]:[#7;a:4]:[c:5]:1>>Cl-[C;H0;D3;+0:1](-[C:2])=[O;D1;H0:3].[#7;a:4]1:[c:5]:[cH;D2;+0:6]:[c:7]:[c:8]:1,13
[C:2]-[C;H0;D3;+0:1](=[O;D1;H0:3])-[c;H0;D3;+0:6]1:[c:5]:[#7;a:4]:[c:8]:[c:7]:1>>O-[C;H0;D3;+0:1](-[C:2])=[O;D1;H0:3].[#7;a:4]1:[c:5]:[cH;D2;+0:6]:[c:7]:[c:8]:1,13
[C;D1;H3:2]-[C;H0;D3;+0:1](=[O;D1;H0:3])-[c;H0;D3;+0:8](:[c:7]):[c:9].[C;D1;H3:5]-[C;H0;D3;+0:4](=[O;D1;H0:6])-[c;H0;D3;+0:11](:[c:10]):[c:12]>>Cl-[C;H0;D3;+0:1](-[C;D1;H3:2])=[O;D1;H0:3].Cl-[C;H0;D3;+0:4](-[C;D1;H3:5])=[O;D1;H0:6].[c:7]:[cH;D2;+0:8]:[c:9].[c:10]:[cH;D2;+0:11]:[c:12],13
