template,count
[#7;a:1]:[c;H0;D3;+0:2](:[c:3])-[C@H;D3;+0:10](-[c:11])-[CH2;D2;+0:9]-[C:7](=[O;D1;H0:8])-[C:5](-[#8:4])=[O;D1;H0:6]>>[#7;a:1]:[cH;D2;+0:2]:[c:3].[#8:4]-[C:5](=[O;D1;H0:6])-[C:7](=[O;D1;H0:8])/[CH;D2;+0:9]=[CH;D2;+0:10]/[c:11],29
[#8:6]-[C:7](=[O;D1;H0:8])-[CH;D3;+0:9](-[C:12](-[#8:13])=[O;D1;H0:14])-[C@@H;D3;+0:10](-[c:11])-[c;H0;D3;+0:3]1:[c:2]:[#7;a:1]:[c:5]:[c:4]:1>>[#7;a:1]1:[c:2]:[cH;D2;+0:3]:[c:4]:[c:5]:1.[#8:6]-[C:7](=[O;D1;H0:8])-[C;H0;D3;+0:9](=[CH;D2;+0:10]-[c:11])-[C:12](-[#8:13])=[O;D1;H0:14],29
[c:3]:[c;H0;D3;+0:4](:[c:5])-[CH2;D2;+0:1]-[c:2]>>Cl-[CH2;D2;+0:1]-[c:2].[c:3]:[cH;D2;+0:4]:[c:5],29
[#7;a:4]:[c;H0;D3;+0:5](:[c:6])-[C@@H;D3;+0:1](-[c:2])-[c:3]>>O-[CH;D3;+0:1](-[c:2])-[c:3].[#7;a:4]:[cH;D2;+0:5]:[c:6],29
[#7;+:1]-[CH2;D2;+0:2]-[C@@H;D3;+0:3](-[c:4])-[c;H0;D3;+0:6](:[#7;a:5]):[c:7]>>[#7;+:1]-[CH;D2;+0:2]=[CH;D2;+0:3]-[c:4].[#7;a:5]:[cH;D2;+0:6]:[c:7],28
[c:2]-[C@@H;D3;+0:1](-[c:3])-[c;H0;D3;+0:5](:[c:4]):[c:6]>>O-[CH;D3;+0:1](-[c:2])-[c:3].[c:4]:[cH;D2;+0:5]:[c:6],28
[C:2]-[C;H0;D4;+0:1](-[C;D1;H3:3])(-[C;D1;H3:4])-[c;H0;D3;+0:6](:[c:5]):[c:7]>>O-[C;H0;D4;+0:1](-[C:2])(-[C;D1;H3:3])-[C;D1;H3:4].[c:5]:[cH;D2;+0:6]:[c:7],27
[#16:1]-[NH;D2;+0:2]-[C@@;H0;D4;+0:3](-[c:4])(-[C;H0;D2;+0:9]#[C:8])-[C:5](-[#8:6])=[O;D1;H0:7]>>[#16:1]-[N;H0;D2;+0:2]=[C;H0;D3;+0:3](-[c:4])-[C:5](-[#8:6])=[O;D1;H0:7].[C:8]#[CH;D1;+0:9],27
[#8:6]-[C:7](=[O;D1;H0:8])-[C:9](=[O;D1;H0:10])-[CH2;D2;+0:11]-[C@@H;D3;+0:12](-[c:13])-[c;H0;D3;+0:3]1:[c:2]:[#7;a:1]:[c:5]:[c:4]:1>>[#7;a:1]1:[c:2]:[cH;D2;+0:3]:[c:4]:[c:5]:1.[#8:6]-[C:7](=[O;D1;H0:8])-[C:9](=[O;D1;H0:10])-[CH;D2;+0:11]=[CH;D2;+0:12]-[c:13],26
[c:5]/[C:4]=[C:3]/[CH;D3;+0:1](-[c:2])-[c;H0;D3;+0:7](:[c:6]):[c:8]>>O-[CH;D3;+0:1](-[c:2])/[C:3]=[C:4]/[c:5].[c:6]:[cH;D2;+0:7]:[c:8],26
[c:3]:[c;H0;D3;+0:4](:[c:5])-[CH2;D2;+0:1]-[c:2]>>F-[CH2;D2;+0:1]-[c:2].[c:3]:[cH;D2;+0:4]:[c:5],25
[#8:4]-[C:3](=[O;D1;H0:5])-[C;H0;D4;+0:2](-[NH2;D1;+0:1])(-[c;H0;D3;+0:13]1:[c:12]:[c:11]:[#7;a:10]:[c:14]:1)-[C:6](-[F;D1;H0:7])(-[F;D1;H0:8])-[F;D1;H0:9]>>C-O-c1:c:c:c(-[N;H0;D2;+0:1]=[C;H0;D3;+0:2](-[C:3](-[#8:4])=[O;D1;H0:5])-[C:6](-[F;D1;H0:7])(-[F;D1;H0:8])-[F;D1;H0:9]):c:c:1.[#7;a:10]1:[c:11]:[c:12]:[cH;D2;+0:13]:[c:14]:1,25
[#7:6]-[C:7](=[O;D1;H0:8])-[C;H0;D4;+0:9](-[c:10])(-[C:11]-[OH;D1;+0:12])-[c;H0;D3;+0:3]1:[c:2]:[#7;a:1]:[c:5]:[c:4]:1>>[#7;a:1]1:[c:2]:[cH;D2;+0:3]:[c:4]:[c:5]:1.[#7:6]-[C:7](=[O;D1;H0:8])-[C;H0;D4;+0:9]1(-[c:10])-[C:11]-[O;H0;D2;+0:12]-1,25
[C:2]-[C@H;D3;+0:1](-[c:3])-[c;H0;D3;+0:5](:[c:4]):[c:6]>>O-[C@@H;D3;+0:1](-[C:2])-[c:3].[c:4]:[cH;D2;+0:5]:[c:6],25
[#7;+:1]-[CH2;D2;+0:2]-[CH;D3;+0:3](-[c:4])-[c;H0;D3;+0:6](:[#7;a:5]):[c:7]>>[#7;+:1]-[CH;D2;+0:2]=[CH;D2;+0:3]-[c:4].[#7;a:5]:[cH;D2;+0:6]:[c:7],25
[#7;a:1]:[c;H0;D3;+0:2](:[c:3])-[C@H;D3;+0:7](-[c:8])-[CH2;D2;+0:6]-[C:5]=[O;D1;H0:4]>>[#7;a:1]:[cH;D2;+0:2]:[c:3].[O;D1;H0:4]=[C:5]-[CH;D2;+0:6]=[CH;D2;+0:7]-[c:8],24
[C:4]-[CH;D3;+0:3](-[CH;D2;+0:2]=[CH2;D1;+0:1])-[c;H0;D3;+0:6](:[c:5]):[c:7]>>O-[CH2;D2;+0:1]/[CH;D2;+0:2]=[CH;D2;+0:3]\[C:4].[c:5]:[cH;D2;+0:6]:[c:7],24
[c:3]:[c;H0;D3;+0:4](:[c:5])-[CH2;D2;+0:1]-[c:2]>>C-C(=O)-N(-C)-O-[CH2;D2;+0:1]-[c:2].[c:3]:[cH;D2;+0:4]:[c:5],24
[#8:7]-[C:6](=[O;D1;H0:8])-[C;H0;D4;+0:1](-[c:2])(-[#7:3]-[C:4]=[O;D1;H0:5])-[c;H0;D3;+0:12]1:[c:11]:[c:10]:[#7;a:9]:[c:13]:1>>O-[C;H0;D4;+0:1](-[c:2])(-[#7:3]-[C:4]=[O;D1;H0:5])-[C:6](-[#8:7])=[O;D1;H0:8].[#7;a:9]1:[c:10]:[c:11]:[cH;D2;+0:12]:[c:13]:1,24
[#7;a:1]:[c:2]:[c;H0;D3;+0:3](:[c:4])-[C;H0;D4;+0:9](-[OH;D1;+0:10])(-[c:11])-[C:6](-[F;D1;H0:5])(-[F;D1;H0:7])-[F;D1;H0:8]>>[#7;a:1]:[c:2]:[cH;D2;+0:3]:[c:4].[F;D1;H0:5]-[C:6](-[F;D1;H0:7])(-[F;D1;H0:8])-[C;H0;D3;+0:9](=[O;H0;D1;+0:10])-[c:11],24
[#7:1]-[C:2](=[O;D1;H0:3])-[C;H0;D4;+0:4](-[OH;D1;+0:5])(-[c:6])-[C;H0;D2;+0:8]#[C:7]>>[#7:1]-[C:2](=[O;D1;H0:3])-[C;H0;D3;+0:4](=[O;H0;D1;+0:5])-[c:6].[C:7]#[CH;D1;+0:8],23
[F;D1;H0:6]-[C:7](-[F;D1;H0:8])(-[F;D1;H0:9])-[C;H0;D4;+0:10](-[OH;D1;+0:11])(-[c:12])-[c;H0;D3;+0:3]1:[c:2]:[#7;a:1]:[c:5]:[c:4]:1>>[#7;a:1]1:[c:2]:[cH;D2;+0:3]:[c:4]:[c:5]:1.[F;D1;H0:6]-[C:7](-[F;D1;H0:8])(-[F;D1;H0:9])-[C;H0;D3;+0:10](=[O;H0;D1;+0:11])-[c:12],23
[#7;+:1]-[CH2;D2;+0:2]-[CH;D3;+0:3](-[c:4])-[c;H0;D3;+0:8]1:[c:7]:[c:6]:[#7;a:5]:[c:9]:1>>[#7;+:1]/[CH;D2;+0:2]=[CH;D2;+0:3]/[c:4].[#7;a:5]1:[c:6]:[c:7]:[cH;D2;+0:8]:[c:9]:1,23
[#8:1]-[C:2](=[O;D1;H0:3])-[C;H0;D4;+0:4](-[OH;D1;+0:5])(-[c;H0;D3;+0:11](:[c:10]):[c:12])-[C:6](-[F;D1;H0:7])(-[F;D1;H0:8])-[F;D1;H0:9]>>[#8:1]-[C:2](=[O;D1;H0:3])-[C;H0;D3;+0:4](=[O;H0;D1;+0:5])-[C:6](-[F;D1;H0:7])(-[F;D1;H0:8])-[F;D1;H0:9].[c:10]:[cH;D2;+0:11]:[c:12],23
[#7:7]-[C:6](=[O;D1;H0:8])-[C;H0;D4;+0:1](-[c:2])(-[c:3]:[c:4]:[#7;a:5])-[c;H0;D3;+0:10](:[c:9]):[c:11]>>O-[C;H0;D4;+0:1](-[c:2])(-[c:3]:[c:4]:[#7;a:5])-[C:6](-[#7:7])=[O;D1;H0:8].[c:9]:[cH;D2;+0:10]:[c:11],23
[#7:6]-[C:7](=[O;D1;H0:8])-[C@@;H0;D4;+0:9](-[c:10])(-[CH2;D2;+0:11]-[C:12](=[O;D1;H0:13])-[C:14](-[#8:15])=[O;D1;H0:16])-[c;H0;D3;+0:3]1:[c:2]:[#7;a:1]:[c:5]:[c:4]:1>>[#7;a:1]1:[c:2]:[cH;D2;+0:3]:[c:4]:[c:5]:1.[#7:6]-[C:7](=[O;D1;H0:8])-[C;H0;D3;+0:9](-[c:10])=[CH;D2;+0:11]-[C:12](=[O;D1;H0:13])-[C:14](-[#8:15])=[O;D1;H0:16],23
[#7:5]-[C:4](=[O;D1;H0:6])-[C;H0;D4;+0:1](-[C:2])(-[c:3])-[c;H0;D3;+0:8](:[c:7]):[c:9]>>O-[C;H0;D4;+0:1](-[C:2])(-[c:3])-[C:4](-[#7:5])=[O;D1;H0:6].[c:7]:[cH;D2;+0:8]:[c:9],22
[#8:4]-[C:3](=[O;D1;H0:5])-[C;H0;D4;+0:2](-[OH;D1;+0:1])(-[C:6](-[C;D1;H3:7])=[O;D1;H0:8])-[c;H0;D3;+0:11]1:[c:10]:[#7;a:9]:[c:13]:[c:12]:1>>C-C1(-C)-C-C-C-C(-C)(-C)-N-1-[O;H0;D2;+0:1]-[CH;D3;+0:2](-[C:3](-[#8:4])=[O;D1;H0:5])-[C:6](-[C;D1;H3:7])=[O;D1;H0:8].[#7;a:9]1:[c:10]:[cH;D2;+0:11]:[c:12]:[c:13]:1,22
[#8:1]-[C:2](=[O;D1;H0:3])-[C@H;D3;+0:4](-[CH2;D2;+0:5]-[C:6]=[O;D1;H0:7])-[c;H0;D3;+0:9](:[c:8]):[c:10]>>[#8:1]-[C:2](=[O;D1;H0:3])/[CH;D2;+0:4]=[CH;D2;+0:5]/[C:6]=[O;D1;H0:7].[c:8]:[cH;D2;+0:9]:[c:10],22
[c:2]-[C;H0;D4;+0:1](-[c:3])(-[c:4])-[c;H0;D3;+0:6](:[c:5]):[c:7]>>O-[C;H0;D4;+0:1](-[c:2])(-[c:3])-[c:4].[c:5]:[cH;D2;+0:6]:[c:7],22
[#8:1]-[C:2](=[O;D1;H0:3])-[CH;D3;+0:4](-[C:8]-[CH;D3;+0:9](-[c:10])-[c;H0;D3;+0:12](:[c:11]):[c:13])-[C:5](-[#8:6])=[O;D1;H0:7]>>[#8:1]-[C:2](=[O;D1;H0:3])-[C;H0;D4;+0:4]1(-[C:5](-[#8:6])=[O;D1;H0:7])-[C:8]-[CH;D3;+0:9]-1-[c:10].[c:11]:[cH;D2;+0:12]:[c:13],22
