template,count
[#6:1]-[#6:2]>>C-C(-C)-C(-C)-B(-[#6:1])-C(-C)-C(-C)-C.I-[#6:2],14
[#6:7]-[#6:1]1:[#6:5]:[#7:6]:[#6:4]:[#6:2]:[#7:3]:1>>Br-[#6:1]1:[#6:2]:[#7:3]:[#6:4]:[#6:5]:[#7:6]:1.O-B(-O)-[#6:7],13
[#6:1]-[#6:2]>>C-O-[B-](-[#6:1])(-O-C)-O-C.Cl-[#6:2],13
[#6:1]-[#6:2]>>I-[#6:1].[#6:2]-B1-O-C-C-N(-c2:c:c:c:c:c:2)-C-C-O-1,13
[#6:2]-[#6:1]>>B-[#6:1].I-[#6:2],13
[#6:2]-[#6:1]-[#6:3]>>Br-[#6:1]-Br.F-[B-](-F)(-F)-[#6:2].F-[B-](-F)(-F)-[#6:3],13
[#6:1]-[#6:2]>>Br-[#6:1].C-C-O-B(-[#6:2])-O-C-C,13
[#6:2]-[#6:1]>>Br-[#6:1].C-C-[B-](-[#6:2])(-C-C)-C-C,13
[#6:1]-[#6:2]>>Br-[#6:1].[#6:2]-[B-]12-O-C-C-N-1-C-C-O-2,13
[#6:1]-[#6:2]>>C-C-C-C-O-B(-[#6:1])-O-C-C-C-C.Cl-[#6:2],12
[#6:1]-[#6:2]>>Br-[#6:1].F-B(-F)-[#6:2],12
[#6:1]-[#6:2]>>C-C1(-C)-C-O-[B-](-O)(-[#6:1])-O-C-1.Cl-[#6:2],12
[#6:4]-[#6:1]:[#6:2]:[#6:3]-[#6:5]>>I-[#6:1]:[#6:2]:[#6:3]-I.O-B(-O)-[#6:4].O-B(-O)-[#6:5],12
[#6:1]-[#6:2]>>C-N1-C-C(=O)-O-B(-[#6:1])-O-C(=O)-C-1.I-[#6:2],12
[#6:2]-[#6:1]>>I-[#6:1].O-[B-](-O)(-O)-[#6:2],12
[#6:5]-[#6:3]=[#6:2]-[#6:1]=[#8:4]>>Br-[#6:1]=[#6:2]-[#6:3]=[#8:4].O-B(-O)-[#6:5],11
[#6:2]-[#6:1]>>I-[#6:1].[#6:2]-B(-C1-C-C-C-C-C-1)-C1-C-C-C-C-C-1,11
[#6:2]-[#6:1]>>Br-[#6:1].C-[B-](-C)(-C)-[#6:2],11
[#6:1]-[#6:2]>>F-c1:c(-F):c(-F):c(-B(-[#6:1])-c2:c(-F):c(-F):c(-F):c(-F):c:2-F):c(-F):c:1-F.I-[#6:2],11
[#6:2]-[#6:1]>>C-B(-C)-[#6:1].I-[#6:2],11
[#6:1]-[#6:2](:[#6:5]):[#6:4]:[#6:3]>>Br-[#6:1].O-B(-O)-[#6:2](:[#6:3]):[#6:4]:[#6:5],11
