template,count
[#8:1]-[#6:2]-[#6:3]-[#8:4]>>C-C1(-C)-[#8:1]-[#6:2]-[#6:3]-[#8:4]-1,18
[#6:1]-[#7:2]>>O=[#6:1].[#7:2],18
[#15:1]-[#16:2]>>Cl-[#15:1].[#16:2],18
[#7:2]-[#15:1]-[#7:3]>>Cl-[#15:1]-Cl.[#7:2].[#7:3],18
[#6:2]-[#6:1]>>C-S-[#6:1].[#6:2],18
[#6:2]-[#6:1]>>Br-[#6:1].Cl-[Zn]-[#6:2],18
[#7:2]-[#6:1]=[#7:3]>>Cl-[#6:1]=[#7;+1:2].[#7:3],18
[#6:1]-[#6:2]>>C-C(=O)-O-[#6:1].C-[Si](-C)(-C)-[#6:2],18
[#6:2]-[#6:3]-[#6:1]>>I-[#6:1].[#6:2]=[#6:3],18
[#7:2]=[#6:1]-[#8:3]>>[#6:1]#[#7:2].[#8:3],17
[#6:1]-[#7:2]>>Br-[#6:1].[#7;-1:2],17
[#16:2]-[#6:1]>>O-[#6:1].[#16:2]-S-c1:c:c:c:c:c:1,17
[#16:1]-[#6:2]>>C-S-[#16:1].[#6:2],17
[#8:1]>>C-[Si](-C)(-C)-[#8:1],17
[#6:1]-[#16:2]-[#6:3]=[#7:4]>>Br-[#6:1].[#16:2]=[#6:3]-[#7:4],17
[#16:2]-[#6:1]>>Cl-[#6:1].N-C(=N)-[#16:2],17
[#6:2]-[#6:1]>>Br-[#6:1].Br-[Mg]-[#6:2],17
[#6:1]/[#6:2]=[#6:3]>>I-[#6:1].[#6:2]#[#6:3],17
[#6:1]-[#6:2]-[#8:3]>>C-C-[Zn]-[#6:1].[#6:2]=[#8:3],16
[#6:1]=[#7:2]>>Cl-C(-Cl)(-Cl)-O-[#6:1]-O-C(-Cl)(-Cl)-Cl.[#7:2],16
[#6:1]-[#7:2]>>Cl-[#6:1].[#7;-1:2],16
[#14:2]-[#6:1]>>Br-[#6:1].C-[Si](-C)(-C)-[#14:2],16
[#6:1]-[#7:2]>>[#6:1]-[I+]-c1:c:c:c:c:c:1.[#7:2],16
[#6:1]-[#8:2]>>C-[n+]1:c:c:n(-[#6:1]):c:1.[#8:2],16
[#6:1]-[#7:2]>>[#6:1]-n1:c:c:c:n:1.[#7:2],16
